,Dataset name,n,m,Solution value,Time,isCorrect
23,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m2_s3761.gml,200,396,308,0.03426384925842285,True
24,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m1_s4146.gml,100,99,64,0.002393484115600586,True
25,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m8_s8716.gml,400,3136,2840,0.6613099575042725,True
26,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n600_m18_s4340.gml,600,10476,9892,3.1303775310516357,True
27,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m4_s2309.gml,200,784,657,0.0375516414642334,True
28,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n200_m2_s3174.gml,200,396,311,0.014509916305541992,True
29,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m10_s7114.gml,1000,9900,9193,2.023982048034668,True
30,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m8_s4938.gml,400,3136,2843,0.6561625003814697,True
31,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m40_s3819.gml,1000,38400,37169,27.517619132995605,True
32,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n100_m1_s1561.gml,100,99,63,0.006554365158081055,True
33,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n1000_m30_s4441.gml,1000,29100,28063,14.646602153778076,True
34,/home/giambrosio/per_git/clustering_deletion/data/exp/inputs/BA_instances_22m06d17/n400_m12_s3708.gml,400,4656,4312,0.9910829067230225,True
